EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM-L12_multi;multi_e5;xml_roberta
;19;räpparite;seitsmeteistkümnenda;;raadiosaade;raadiosaade;viis
check-paar;App;podcast;Teatris;filter;ootan;satelliidimeister;kolmapäeviti
pühapäeval;;Rajasaare;ess;number;kuulama;Siim;eesti
Saaremets;vahetame;Richards;apelsini;point'id;uudistele;Praeguseks;hästi
uppujate;KUMUs;;Sellega;the;minutit;Kultuuriteated;tead
nädalal;jalga;Kristus;pannkoogitare;of;tõusis;juubelikontserdi;leiab
milleeniumivaheline;hea;IRL;UK-s;check-check-check;linnaruumis;Rakveres;muusika
moodustus;Google;viimastel;põhjas;drive;maailmapäeva;Massikommunikatsioon;asja
Ida-Tal;Jube;tsitruskaardile;kitarrist;in;vanusemuusika;KUMUs;linnaruumis
Maarjakelle;Phaela;kolleetrida;uued;post;Aastal;juunil;küsi
tähelepanu;filter;kordus;kodu;screen;Massikommunikatsioon;üürikorterisse;sõnum
nover;indo;Croft;Eestist;laitked;podcast;näos;moodustatud
sämplerid;Croft;elektriarve;jäähalli;kodu;jõulukingid;Nutikas;töötab
hommikusaates;Tolginghetsia;Filter;Saksa;kell;sünnipäeval;Tuulikki;check-paar
hävitusretk;Taksofonioteremin;kosmoseteadlaselt;peast;A;mõnisada;Taksofonioteremin;natukene
rahvusringhäälingu;püsivormis;Rakveres;lahkamisel;homme;piletimänge;hävitusretk;öelda
ansamblites;Kultuuriteated;loosikastist;Muidugi;tore;last;Laupäeva;korraks
depress;Eveedee;intervjuusid;Põhineb;autod;pühapäeviti;Klaadi;varem
Kultuuriteated;Pootsmann;Oskajate;sõber;mured;interneti;industriaalroki;teemadel
püsivormis;jõulukingid;haakkell;Norra;last;naerame;laululooja;maalses
pööripäeval;olengi;Kuula;Music;Need;parem;islayksandei;Kristus
kohupiimakorvis;füüsik;põhimõtteliselt;leiab;lord;Lõpetama;seitse;märtsil
lõppeb;Nyyd;telefoninumber;Mäks;truck;vaba;kriitiline;USA-s
muusikaline;tähistonioodised;näide;Nemad;-st;õhtu;Kohtumiseni;nimel
mäletad;hommik;Raudsepp;horrori;App;istuks;Saade;seitsmeteistkümnenda
lemmiklugu;Attackiga;Braimal;Fajevi;toob;üllatusi;Müüdid;telefoninumber
