EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;poliitika;saksamaa;seitsmekümnes;;lääne-saksa;lääne-saksa;berliinlane;riik
avangaredne;;võib-olla;inimene;number;raadio;kaheksakümnes;slaavikeelne;lääne-ja
enam-vähem;glamuurne;1870;peaminister;loss;lapsepõlv;naiivne;lääs;jõulude-eelne
küsimus;aasta;sotsiaalkindlustus;varietee;how;1939;raadio;esmakordselt;tuntud
usutüli;bismarck;aastatuhat;sotsiaalkindlustus;meeter;ungari;juudi;raadiosaade;uuesti
1734;avadikend;raamatukogu;no;main;kolmekümneaastane;kolmekümneaastane;ööklubi;1900
tähendus;pojapoeg;mälu;võib-olla;terrorist;kaua;lapsepõlv;saksa;võib-olla
äritegevus;piiripunkt;süsteem;laager;tipp;naiivne;unustama;maailmakuulus;üritama
uusasukas;monumentalism;ujumisbassein;tohutu;ornament;uuesti;kabaree;mälestuskirik;antud
võib-olla;tamm;;kodu;kur;nautima;valitsemisaeg;kohalik;projekt
