EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
faila Ralyaske;lapselapselapselaps Nii;näitlejanna filmis;laadi filmis;alternatiive noorsots;rääkisime Kalina;Miasnikovaga filmis;Venemaakodulehele film;jällegi oluline
algvariant algversioon;Katariina oluline;Ja kirjeldasime;prototüübiks hiljem;number Ja;Anna furmanova;vapralt Olga;Vikerraadio kuulajad;soovist lihtsalt
näitlejaid Muidugi;tippteoseid Nõukogude;huvitava naisterahvaga;1941 Miks;nimetama näiteks;Volodžaevski päevad;huvitav näitlejanna;nõukogude luurajad;näha On
sageli küsib;Selleks Boriss;Vladivostokis eriti;Aga nimetame;konkreetselt reaalselt;nimi Niina;kangelane Petka;Stalini soovist;Ja võib-olla
aru Selles;demonstreeriti väejuhivõimeid;Vikerraadio kuulajad;On aastast;roll See;Mošnikov õppis;Kosmodemjanskaja esimene;näitlejanna nimi;seisukohad 11
määra arvud;aastat Ning;Ja 1947;mängib 1927;ilus roll;film Farvaaramässicovat;maha Venelased;mängib 1927;aset leiab
levinum seisukoht;inimese suhtest;Katariina oluline;endine tsaari;probleem arvates;nõukogude helilooja;rääkisime Kalina;Šostakovitši Selle;Ja natuke
na kirjeldatud;Kui vaja;nõukogude helilooja;rindele vägede;kindel son;Kosmodemjanskaja esimene;suur kuulsus;Veera Mošnikov;41 aastal
naisterahvas omistati;mitmed-mitmed Stalini;laval publik;otsusta sageli;nomengi nisu;Maria Popova;rääkisime film;Volodžaevski päevad;26 aastal
puudutab filmi;endine tsaari;kaader pilt;peatuma Selleks;lapsed orvud;kangelane Petka;ühtegi naisrežissööri;Vladivostoki saabub;30 neljandat
mainida muusika;filmile Tal;anekdootide oluline;na kirjeldatud;ootab last;nimetame näitlejanna;Stalinud soovinud;Katariina oluline;28 aastal
jaapanlaste ess;esimene laval;ühesõnaga sisuga;tegel annaks;Ega andmed;esimene filmiroll;inspireerinud filmitegijaid;Zoja Kosmodemjanskaja;filmi võib-olla
otsivad ajendit;hiljem esimene;1928 28;Ja variant;tohiks ch;Tipp propagandafilm;Anna furmanova;Chapajev esimene;kunstiakadeemia küllaltki
Saksamaale veetud;komandöriga Kelle;Volodžaevski päevad;alguses Varvara;algversioon idee;Katariina oluline;nimi Maria;Ja Peterburis;34 aastal
pealkirjad Sariidseni;filmiga Ega;mainitud Niinarlai;saabub jaapanlaste;pinge tekibki;naisterahvaga furmorofon;töökangelastest valdavalt;mäsnikoval 1942;mõttes võib-olla
