keyphrase;score
osutuma suurem number;0.8232
algoritm ilmselt karistus;0.8026
nüüdne probleem unustama;0.7996
probleem unustama kord;0.7976
toimima maks ennetus;0.7942
usa dollar korraks;0.793
andmed kuritarvitamine skandaal;0.7924
soovima saavutama eesmärk;0.7907
trahv määramine algoritm;0.7906
regulaarsem lapsevanem tunduma;0.7891
teinu isoleerimine näiteks;0.789
avalik kasutaja andmed;0.7885
aru ellusuhtumine muutma;0.7881
määramine algoritm ilmselt;0.7873
lapsevanem tunduma uus;0.7871
karistus seoses viimane;0.7871
võitlema kiusatus koguma;0.787
vaev unustama äri;0.7867
saavutama eesmärk kuri;0.7862
eksima juhtima toimima;0.7862
olukord meenutama juhtum;0.7859
meede keelduma näiteks;0.7857
otsus juhtum osas;0.7854
karistus soovima saavutama;0.7852
karistamine facebook suhkrutrahv;0.7852
hindama facebook võimalik;0.785
käitumine toimima maks;0.7848
kommentaar esitama kristjan;0.7846
miljard usa dollar;0.7845
süüdistus vaev unustama;0.7844
suurem number võtma;0.7841
dollar eraldus oodatav;0.7839
osutuma ilmselt magus;0.7837
uus trahv leping;0.7836
eraldus oodatav trahv;0.7835
meenutama leping karistus;0.7834
facebook suhkrutrahv osutuma;0.7832
töö meenutama leping;0.7832
avalik otsus juhtum;0.783
tulemus nägema otsustama;0.7829
vaba antud vahend;0.7827
karistus muutma facebook;0.7827
tegija füüsiliselt isoleerima;0.7826
keelduma näiteks koostöö;0.7825
antud vahend advokaat;0.7824
kvartal kasum tegelikult;0.7824
unustama äri börs;0.7823
ulatuma näiteks viis;0.7823
eos kuri kavatsus;0.7822
meenutama karistus soovima;0.7822
osa vaba antud;0.782
ergutama juht meenutama;0.782
toimima karistus mõju;0.782
esitama kristjan port;0.7819
uudis firma kasum;0.7819
juhtima toimima karistus;0.7818
karistus olukord meenutama;0.7817
ostma kuulama varasem;0.7816
tunduma uus trahv;0.7816
eesmärk kuri teinu;0.7814
eesmärk juhtum sisaldama;0.781
seoses viimane aasta;0.7809
nägema otsustama kolm;0.7808
olukord aru ellusuhtumine;0.7808
halb viimane aeg;0.7807
muutma facebook paaria;0.7806
püüdma eksima juhtima;0.7806
trahvimäär ulatuma näiteks;0.7806
juht meenutama karistus;0.7806
iidee hiid antroff;0.7805
avalik saladus oodatav;0.7805
dollar karistamine facebook;0.7804
olemasolu siin-seal kontrollima;0.7803
kaubandusamet karistus seoses;0.7803
võib-olla brüssel vaatama;0.7803
skandaal avalik otsus;0.7802
raske kujutama juhtuma;0.7801
armulikumma püüdma eksima;0.78
magus kogemus ümberöeldu;0.78
võtma puudujääv osa;0.7797
kirjeldama kasum kolm;0.7796
sotsiaalne isolatsioon meede;0.7794
portaal tehnolooga kommentaar;0.7794
jätma kate võib-olla;0.7794
karistus mõju sundima;0.7794
karistus kuuluma kahjutasu;0.7793
ilmselt osa vaba;0.7791
saaja olukord aru;0.7789
võimaldama halb käitumine;0.7789
meeldima ebaselg trahv;0.7789
karistus uudis facebook;0.7788
meenutama juhtum iisrael;0.7787
kaup varu olemasolu;0.7787
pikk protsessimine erinev;0.7787
stigma märk olemasolu;0.7787
unustama kord maja;0.7784
talv teostama firma;0.7784
dollar korraks karistus;0.7783
trahv nüüdne probleem;0.7781
näiteks koostöö juurdepääs;0.778
kuri teinu isoleerimine;0.7779
juurdlus ilmselt tulemus;0.7779
ilmselt magus kogemus;0.7779
kuu töö meenutama;0.7778
börs meeldima ebaselg;0.7777
brüssel vaatama vigane;0.7777
küsimus üleüldse facebook;0.7777
füüsiliselt isoleerima karistus;0.7777
mõjuma käitumine toimima;0.7777
panema senine süüdistus;0.7776
vähenemine muutuma endine;0.7775
ilmselt avalik saladus;0.7775
kontrollima sotsiaalne isolatsioon;0.7773
äri börs meeldima;0.7773
isolatsioon meede keelduma;0.7773
tegelikult jääma firma;0.7773
takistama halb viimane;0.7772
karistus piisavalt valus;0.777
suhkrutrahv osutuma ilmselt;0.7769
tõde osutuma suurem;0.7768
kvartal kasumiaruanne kirjeldama;0.7768
tegija jääma inspektor;0.7764
kasutaja andmed kuritarvitamine;0.7763
tegelikult hindama facebook;0.7763
antud lugu järgnev;0.7762
ressurss karistus kuuluma;0.7762
sundima saaja olukord;0.7761
lubama jätma kate;0.776
protsessimine erinev kohtuinstants;0.776
eeter portaal tehnolooga;0.776
mõju sundima saaja;0.7758
antroff kaotatud miljard;0.7758
ettevõtja võitlema kiusatus;0.7758
ilmselt tulemus nägema;0.7758
õpetlikult raske kujutama;0.7758
kuulama varasem portaa;0.7757
riik maksma kolmveerand;0.7757
kaotus suhkur jätma;0.7755
maksma kolmveerand trahv;0.7755
aktsionär paber vara;0.7754
juhtum sisaldama trahv;0.7753
ootama usa föderaalselt;0.7751
vara loobuma tegemine;0.7749
selguma tegelikult hindama;0.7749
dollar loovutamine mõju;0.7747
isoleerimine näiteks vangimaja;0.7747
veerand lubama jätma;0.7747
ümberöeldu ilmselt avalik;0.7746
kaasnema karistus armulikumma;0.7745
hirmutama väikeaktsionär juhtuma;0.7743
kvartal trahviraha reserveerimine;0.7743
karistus stigma märk;0.7742
hilinemine vähenemine muutuma;0.7742
reaktsioon uudis firma;0.774
varandus takistama halb;0.774
varu olemasolu rohkesti;0.774
tegemine trahv rekord;0.7739
järgnev juhtum võrdluspunkt;0.7739
viis protsent sisuliselt;0.7739
riik loovutama ootuspäraselt;0.7739
sisaldama trahv määramine;0.7739
hirm hirmutama väikeaktsionär;0.7738
teadma talv teostama;0.7738
juht tõde osutuma;0.7738
trahv reserveerima aruanne;0.7737
kuritarvitamine skandaal avalik;0.7736
riputama silt hoiatus;0.7735
tehnolooga kommentaar esitama;0.7735
number võtma puudujääv;0.7735
facebook aktsia hind;0.7733
riik ergutama juht;0.7733
uudis facebook väärtus;0.7733
vanem jääma õhtu;0.7732
sotsiaalmeedia ootama usa;0.7731
koostöö juurdepääs ressurss;0.7731
viimane aeg väärtpaber;0.7729
karistamatult börs esitatud;0.7729
komisjon määrama riik;0.7726
uudis ajama aktsionär;0.7724
port euroopa liit;0.772
vaatama vigane kasutama;0.7717
halb tegija füüsiliselt;0.7711
näiteks viis miljard;0.7709
üleüldse facebook suur;0.7709
lett panema senine;0.7708
tusi lämmatama eos;0.7708
väärne börs reaktsioon;0.7707
teostama firma ametkondlik;0.7705
paber vara loobuma;0.7701
trahv veerand lubama;0.7699
muutma 34 3;0.7694
liit ühinema eesti;0.7693
isoleerima karistus stigma;0.7683
4 miljard usa;0.768
