EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
sümpaatne Estonia;saal proov;rahvusvaheliselt laulukonkurss;sõitma depretsen;punkt arvestus;konkurss ungarlane;käima koorijuht;osavõtja kammerkoorikonkurss;päev kammerkoor
esile tõusma;direktor pluss;koor festival;Budapest raadio;laul programm;kontsert Lõuna-Karoliina;laulukonkurss kolmekordselt;koorimuusikaspetsialist Ungari;10 sõitma
Stahl saal;maa gigant;leidma kontsertkoor;seitsmes 12;uudsus moment;rahvusvaheline koorifestiv;koorimuusikaspetsialist Ungari;kammerkoorikonkurss 150;võib-olla Eesti
tõusma Eerika;kokkuvõtmismoment sündima;võimalik kammerkoorikonkurss;Budapest viimane;suurem programm;koorimuusikaspetsialist Ungari;Helsingi muusikafestival;koor eesti;koorima 12
õnnestuma montaaž;korraldama aasta;õnnestuma kutsuma;helilooja kirjutatud;võimalik punkt;muusikafestival Helsingi;maailm koorifestival;laulukonkurss kolmekordselt;Tšehhoslovakkia suur
jälle pilt;Serenaad laulmine;neljas kood;Filipiini kammerkoor;partner teos;sõitma Budapest;tervitama kontsert;rahvusvaheline koorifestiv;eesti keel
koor Peela;zürii liige;kontsertkoor üldse;dirigent konkurss;moment torm;tervitama kontsert;arvatud laureaat;inimene koorijuht;muusika 11
Ratasepa Veljo;kontsertkoor hea;ootama festival;ellerhein dirigent;programm pilt;aeg koor;koor Soome;45 rahvalaulukonkurss;sõitma depretsen
naiskoor üheksas;miljöö eriti;kohalik ülikool;mäng Victoria;andmine võimalus;rahvusvaheliselt laulukonkurss;aeg laulupidu;koor Raivo;75 aasta
Estonia kontsentraat;viimane laure;niisamamoodi folkloorifestival;koor Publica;andma kümmekond;jälle publik;kontsert lõpetama;10 laulja;sattuma lihtsalt
