EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Cassius Clay;hoidma saal;oktoober 1963;põhinema biitlane;andma kümme;jõudma ansambel;biitlitemaania jõudma;Pihlmaania algus;kirjutama John
Variety perfomen;seksuaalne ärritatus;kontsert toimuma;organiseerima Brian;istuma odav;kontsert toimuma;kaugele kuumus;täis Pihlmaania;esinemine 6500
ardist Corporation;osalema aasta;ameerika grupp;vana koolimüts;not sekam;kontsert totu;kuum kuuekümnes;Beatles raadio;jahupea mõistma
performans BBC;biitlane kontsert;emotsionaalne vaimne;vahakuju eksponeerima;Bernstein andma;muusika toimetus;varsti hõigama;biitlitemaania jõudma;meeldima eriti
Clif Richard;andma elu;1963 massipsühhoos;mängima klaverikäik;andma elu;hiljem ansambel;kaugel maas;algus 1963;kontsert 25
nädal tõusma;mängima klaverikäik;hääl ameerika;püstitama järjekordne;avastama kodu;tegelema muusikaline;aasta hitt;Epstein biitlane;kandma täis
biitls päev;andnud nõusolek;1963 jõudma;BBC poolehoidja;vastama näiteks;aeg ansambel;esinemine Mandri-Euroopas;tegelikult 1961;tundma tugev
värvlaieti performans;ringküsitlus tunnistama;toimuma hüsteeriline;Saksamaa väitma;andma eriline;toimetus jõudma;kuuekümnes kuulmine;1963 massipsühhoos;Hitleri-aegne Saksamaa
Dougla Young;diskograafia otsustama;küsimus arvama;Hamburg pildistama;persoon isik;biitmuusika saavutama;tegemine kaugele;Elvis toime;lõhki liverpool
London balleyleium;stiil esindaja;kuulaja tunduma;hilisem mäletama;kodu sein;ütlema ansambel;kuulama Ivo;täielikult 1964;osalema aasta
Lennon McCartney;ansambel Swingers;mõtlema sõna;nähtus sümboliseerima;auto istuv;kontsert metsik;1963 massipsühhoos;Beatles lahkuma;Lennon esimene
söör Dougla;proov väli;maailm viibima;250000 ettetellimus;esinema kujunema;aasta biilne;aasta haarama;laulutekst võtma;abstraktne mõiste
Royal Variety;hirm balleidium;popmuusikabänd hankima;Ringo meeldima;show planeerima;ütlema kontsert;massipsühhoos biitmuusika;miljon sõna;Ameerika selgus
Birmingham biitel;andma tunnistus;mõtlema suurim;teooria ilmselt;asi eemale;jõudma kontsert;ajal käima;massipsühhoos biitmuusika;täielik diskograafia
