EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
formular lühend;ülikool vaimulik;otsustav piiskopkond;Tallinn veetma;andma tegelikult;olulisem mõisnik;valitsemine piiskopikõrvalosa;Tartu toomhärra;aasta 1224
süsteem õppejõupõhine;keskaegne institutsioon;Tartu piiskopkond;teisisõnu Euroopa;dokument suutma;saadasculastik ametikoht;keskpunkt piiskop;kirikuelukorraldus toomhärra;kindlasti tegelikult
Polonia mumpeljee;toimuma piiskop;istuma suurem;hilisem toomkapiitel;toomhärra dokument;kapiitel jällegi;paavsti ametikoht;toomkapiitlikeskus toomkirik;teadaolev ülikool
Lutvus Horus;kirikusüsteem seadma;toomkapiitel liige;resideerima Kuressaare;koostama rootul;Op ajang;otsustav piiskopkond;toomkooliharidus Euroopa;Saksamaa kirikukeskus
neuroopa lõunaosa;prokurör doktor;koht piiskopi;ülikool minek;keep kandmine;esindaja täitma;juhtimine toomkirik;toomkapiitel pääsemine;teadus õpetama
Engelbertus Teedoolen;maailm filosoofiamagister;kirikuelukorraldus toomhärra;täitma toomkapiitel;hilisem formuleering;toomhärra arvestama;kloostrielanik kanti;toomhärra Toomhärra;hiljem jälle
sõda rüüsteretk;õigus-arst dioloogia;baas kirikukogu;meeskond tegelikult;andma vaimulik;korrastikaansculassik korporatsioon;piiskopkond tipp;toomhärra eesti;areng Lääne-Euroopa
õpilane muusika;vaimulik vallaslaps;koonduma Põhja-Euroopa;näide protsent;elulooline andmed;juhtimine toomhärra;piiskopkond tahtma;toomkapiitel liige;mees nimeliselt
konsiilium põhimõte;piiskopkond igapäevane;arutama hääletama;noolima Lääne-Euroopa;andma paavsti;nimekiri kloostrielanik;kabel hooldama;kogudus toomkapiitel;eesti lugu
Pihkva kanovorad;noolikas tähendama;samamoodi kirikukogu;ülikool asupaik;rajama poster;ütlema aadlivõsk;piiskop usaldama;Tartu piiskopkond;jõudma rääkima
Tartu tähtsus;Tartu piiskopkond;kirik toimuma;Riia tegelikult;valge keep;liige tahtma;akadeemia vanus;Vana-Liivimaa vaimulik;koonduma Põhja-Euroopa
jõukam Bubba;keskaeg ülikool;ülikool võib-olla;ümberringi Saksamaa;kasutus termin;toomhärra tahtma;Riia peapiiskop;roll Vana-Liivimaa;1304 aasta
kolledž süsteem;juhtimine toomkirik;olulisem mõisnik;lihtsalt vegeteerima;suhteliselt iseseisev;resideerima ütlema;toomkapiitel liige;tegelikult Tartu;võib-olla nimetama
euroopalik matriits;toomkapiitel arengufaas;jääma osa;ülikool käinu;tahtma kodu;toomkapiitel arutama;lõpp piiskop;Tartu kapitl;kirikukogu 12
prahva Polonia;kirikuajaluolane õnnelik;tollane kirikulugu;jõudma teaduskraad;kaudselt argument;Vana-Liivimaa vaimulik;keskaegne institutsioon;lugu toomkapiitel;muster-Euroopa riik
