keyphrase;score
;1.0
fun;0.8699
loss;0.8466
protokoll;0.8279
losside;0.8275
fundhamble;0.8273
ornament;0.8231
lossist;0.8209
eff;0.8159
sünd;0.8132
losse;0.8111
elevant;0.8095
fundam;0.8094
ideede;0.8088
kindlad;0.8086
allikatest;0.8081
näiteks;0.8079
orvadest;0.8077
Python;0.807
toredust;0.8063
ornamentide;0.8062
istmeid;0.8059
ideks;0.8059
Need;0.8057
tega;0.8053
aset;0.8053
monogramme;0.805
ment;0.8049
avarat;0.804
istus;0.8039
paraad;0.8033
-st;0.8032
kama;0.803
inimene;0.803
H;0.8029
toolid;0.8029
annab;0.8027
taas;0.8022
valvel;0.802
Seal;0.8012
maske;0.8008
Näiteks;0.8004
humanism;0.8003
unne;0.7998
vanem;0.7998
sammastel;0.7998
de;0.7996
toredusse;0.7993
mõistlik;0.7993
korda;0.7988
kannab;0.7987
võimaluseni;0.7982
Key;0.798
koosnev;0.7977
abielust;0.7976
selge;0.7973
Et;0.797
tunde;0.7969
lage;0.7967
alumised;0.7967
aknad;0.7966
tollal;0.7965
esimene;0.7963
See;0.7962
lossiteater;0.7961
senat;0.7957
triumfikaar;0.7953
kindlalt;0.7949
teatas;0.7946
seisvat;0.7945
toa;0.7945
nimi;0.7945
ongi;0.7944
organ;0.7942
madam;0.7941
ara;0.794
Sellised;0.7939
au;0.7938
handam;0.7938
tea;0.7935
niinimetatud;0.7935
endise;0.7935
longid;0.7934
seitse;0.7933
torn;0.7932
looklevad;0.7926
toreda;0.7923
mustal;0.7917
embleem;0.7916
asuma;0.7914
aeg;0.7909
tuhanded;0.7906
kurgu;0.7906
kõika;0.7904
jäi;0.7901
isa;0.7901
ulatuvat;0.7898
le;0.7896
innukalt;0.7895
hulk;0.7889
ülistavate;0.7887
kristall;0.7885
juste;0.7884
hotell;0.7879
Re;0.7878
uhkes;0.7875
pargis;0.7872
armas;0.787
anda;0.7869
ainete;0.7867
-ni;0.7865
vapid;0.7865
valgeid;0.7865
saledat;0.7863
demontes;0.7852
Ei;0.7852
monogrammid;0.7851
paigutatud;0.7851
ehivad;0.785
rajada;0.7833
monarh;0.7831
ametlikult;0.7828
ainus;0.7828
kroon;0.7821
anoriga;0.7818
uusi;0.7816
paviljone;0.781
kabel;0.7805
moes;0.78
osa;0.7799
Bean'i;0.7798
ohus;0.7797
blond;0.7796
ehitama;0.7786
neli;0.7783
ajaloo;0.7783
residents;0.7781
kolmas;0.7779
pohh;0.7773
tohutut;0.7771
Elba;0.7769
Juba;0.7761
kaminatule;0.7757
hätta;0.7753
No;0.7752
On;0.7751
paleesse;0.775
varustatuna;0.7747
armee;0.7743
Hiinammusseam;0.7741
ballil;0.7739
spiraalne;0.7736
39;0.7735
üha;0.773
Aga;0.7726
Nad;0.7725
austria;0.7723
Henry;0.772
tül;0.7718
kamine;0.7717
los;0.7716
lossides;0.7712
ilustati;0.7708
albumi;0.77
Keiser;0.7699
1789;0.7698
lai;0.7687
na;0.7684
Shelle;0.7675
saalist;0.7667
demokraatlikest;0.7663
1533;0.7657
Endine;0.7656
Mitte;0.7648
Inga;0.7645
Inglismaal;0.764
1169;0.7635
Firendsest;0.7623
400;0.7618
Navalmis;0.7612
Te;0.7612
Kui;0.7599
Bonaparte;0.7594
Louvre;0.7589
Austria;0.7586
Phantom;0.7576
medaljon;0.7569
Wateks;0.7561
Bach;0.7546
varustus;0.754
Jupiter;0.7525
AK;0.7476
Marleen;0.7472
Stephens;0.7443
tohi;0.7436
Kuningannal;0.7408
Antoinette;0.7403
Missugune;0.7131
Mariantoneti;0.7093
Mina;0.6925
