keyphrase;score
barokkmuusikafestivalil;0.7569
barokkmuusikafestivali;0.7564
barokkmuusikafestival;0.7516
barokkmuusikateoseid;0.6994
vokaalmuusikaõhtut;0.6885
barokkmuusikat;0.684
barokkmuusikaga;0.6828
barokkmuusikale;0.6826
barokkmuusika;0.6825
muusikafestivali;0.6569
sümfoonilise;0.6506
barokkmuusikamängijad;0.6489
koorifestivalil;0.6444
muusikafestivale;0.6444
Klassikaraadio;0.6375
sümfooniaorkestriga;0.6362
puhkpillimuusika;0.6344
sümfooniast;0.6333
rahvamuusikaansambel;0.6306
Symphony;0.6198
kontserdiprogramm;0.6068
kontserdist;0.603
folklaulja;0.6029
kontserdilavadel;0.6018
heliloojate;0.6011
kontserttegevust;0.5985
muusikalide;0.596
kontserdilt;0.5951
kontserte;0.5935
klassikaraadio;0.5924
kontserdile;0.5914
kontsertidega;0.5912
kontserti;0.591
koorimuusikat;0.5904
kontsertidele;0.5904
kontserdid;0.5904
kontserdisarjas;0.5893
barokklaule;0.5891
solistile;0.5876
kontserdil;0.5862
muusikasse;0.5854
lauljat;0.5847
kontserdi;0.5844
koorimuusika;0.582
kontserdiga;0.5792
klassikaraadiost;0.5775
muusikalinn;0.577
orkestrite;0.5741
kontserdipublik;0.5735
muusikaliseks;0.5714
muusikutele;0.5705
muusikahuvilisi;0.57
orkestri;0.5697
muusikalisi;0.5693
muusikas;0.5681
rahvamuusika;0.5673
puhkpilliorkestriga;0.5669
puhkpilliorkester;0.5661
koorilauludega;0.5646
barokk;0.5642
Koorimuusika;0.5634
viiulil;0.5629
kooride;0.5627
muusikute;0.5624
muusikutega;0.5609
muusikalise;0.5609
kontserdisaalis;0.5607
kooriühingu;0.5606
kooriks;0.56
koori;0.5588
muusikast;0.5563
vanamuusikasõber;0.5545
kontserdisaalides;0.5537
tenor;0.5527
solist;0.5527
pidulikul;0.5523
orkester;0.5515
bassilaulja;0.5505
koore;0.5493
muusikat;0.5466
muusikud;0.5458
muusikaga;0.5409
kalkuniansambel;0.5378
helikunstist;0.5375
muusikanõukogu;0.5364
ooperis;0.5351
aastakontsert;0.5336
kuulajail;0.5329
pidulik;0.5326
festivalidel;0.5318
koorilt;0.5304
Schuberti;0.5298
laulustuudio;0.5298
esinemisi;0.5297
Muusikauudised;0.5296
heliloojad;0.5285
Musicus;0.5269
festivalieelses;0.5267
klaverisaatega;0.5263
festivalilt;0.5252
lauljast;0.5244
muusikaline;0.5237
muusikuse;0.5237
esinejate;0.5221
klassika;0.5204
Bachist;0.5201
esinemised;0.5201
muusik;0.5193
festivaliga;0.518
muusikanumbrid;0.5163
solistide;0.5119
kuulajale;0.5111
esitajad;0.5103
ühendorkestreid;0.5098
muusiku;0.5097
kooriplaadiks;0.5091
laulutaadi;0.509
bassihääl;0.5069
muusikalinumbreid;0.5067
Bach;0.5065
ettekandele;0.5044
sopran;0.5035
laulmine;0.5035
muusikakriitikud;0.4998
koorijat;0.4993
koor;0.4992
folkmuusika;0.4978
kuulajad;0.4954
kontsert;0.4945
esitajat;0.493
flöödid;0.4919
laulupidude;0.4916
tänavused;0.4896
repertuaaris;0.4894
eestikeelsete;0.4892
kontserdijälgija;0.4855
vokaaltrio;0.4844
koorikonkursi;0.4843
lauludesse;0.4837
häälikud;0.4825
fonilisema;0.4824
publikule;0.4807
helinäitajaid;0.4805
akordionit;0.479
fonikari;0.4781
eestlastel;0.4777
puhkpillipäeval;0.4718
kontsertagentuurilt;0.4714
tutvustuses;0.4693
muusikakeskkooli;0.4681
kogumik;0.468
Täna;0.4676
instrumendile;0.4642
folkmuusiku;0.4639
dirigent-muusikaõpetaja;0.4629
ansamblilt;0.4607
traditsioonile;0.4601
teisipäeval;0.4569
sundhäbeneri;0.4564
kaasaegsete;0.4562
Fredrik;0.4534
dünaamika;0.4485
Eestit;0.4425
Spolifooniad;0.4419
Konstantin;0.4352
ajal;0.435
kultuuriruumi;0.4348
vokaalgruppidele;0.4341
kvarteti;0.4318
õhtul;0.4302
Katrin;0.4298
akustika;0.4287
saatofjorot;0.4285
basskeeltega;0.4265
uudistesaadetes;0.4217
oboe;0.4211
hilisrenessansi;0.4192
Gustav;0.4164
dirigent;0.4143
Igor;0.4136
harmoonia;0.4096
nutulaulude;0.4091
Kahro;0.4023
kirikus;0.4017
teatriakadeemia;0.3998
tantsunumbreid;0.396
Rowska;0.3921
Andres;0.391
lõppkontserti;0.3878
Emilia;0.3862
Mariini;0.3851
aplodeerida;0.3824
veebruaris;0.3807
Leonid;0.3806
Natalja;0.3802
Saksamaal;0.3788
sage;0.3785
Valdo;0.3777
Ingrid;0.3771
bass;0.3693
