keyphrase;score
kunstikriitikud;0.6081
kunstitegelastega;0.571
kunstniku;0.5598
ettekandest;0.5561
kunstimaa;0.555
kunstimaailma;0.547
kunstisündmused;0.5444
kunstiväljal;0.5443
Kunstnike;0.5365
kunstiajakirja;0.536
eellugu;0.5338
esitatud;0.533
esinesid;0.5293
kunstisaade;0.5273
kunstnike;0.5273
Kunstimaailma;0.5263
monoloog;0.5252
kunstnikud;0.5232
pealkirja;0.5231
esitamisele;0.5223
kunstis;0.5189
kunstnik;0.5168
rääkinud;0.514
käesoleva;0.5138
hetkesituatsioonis;0.513
näitusele;0.5062
täna;0.5062
selgus;0.5056
lugu;0.5041
näituselt;0.5035
kunst;0.503
kaasaegse;0.5023
kunsti;0.5018
päevalehest;0.498
esmakordne;0.4936
teostaja;0.4922
tegijaks;0.4918
Räägiti;0.4915
käinud;0.4908
Tänaseks;0.4907
tänane;0.4902
artist;0.4899
näitusega;0.4892
ütles;0.4878
esitan;0.4872
klassikaraadios;0.4871
esitas;0.4867
Monaloogile;0.4866
inimestel;0.4857
eile;0.4856
tänast;0.4843
toimus;0.4836
personaalseid;0.4828
hetkel;0.4826
kuulajad;0.4822
huvitavaks;0.4822
teemadel;0.4816
teosena;0.4816
mõistega;0.4814
näitus;0.4811
teemade;0.4793
näituse;0.479
kirja;0.4788
teemaga;0.4785
kunstilise;0.478
teema;0.477
hõigustusliku;0.4753
ajaloos;0.4746
huvitas;0.4743
jutu;0.4742
saatne;0.4719
vestlusest;0.4711
vaimukas;0.4707
autorili;0.4706
näitasid;0.4701
saatejuhid;0.4699
huvita;0.4696
juttu;0.4691
näitab;0.4687
diskussioon;0.4671
läbiviijat;0.4668
tegeleb;0.4661
kunstitoimetaja;0.4656
ütleme;0.4656
pakkudes;0.4651
näitas;0.4643
teatavaid;0.4635
ajalugu;0.4633
makkides;0.4621
erakordne;0.4614
utreerin;0.4606
kolleegide;0.4604
aastal;0.46
mõtet;0.4594
diskursust;0.4592
pealkiri;0.459
iseloomulikult;0.4586
närvidele;0.4586
Kuulmiseni;0.4582
näitamiseks;0.4582
keskendus;0.4581
esitasin;0.4581
öeldes;0.458
huumoriga;0.4577
juhatavad;0.4571
juttugi;0.4568
tsaariajast;0.4555
kõne;0.4549
huvitavat;0.4546
saatus;0.454
ajalukku;0.4539
klassikaline;0.4537
rääkimine;0.4534
nimetatakse;0.4532
Viljatismi;0.4531
sellesamale;0.4524
olnudki;0.4523
huvitav;0.452
sattalistlik;0.4517
huvidest;0.4517
Kursisenaˇja;0.4512
koosnes;0.4512
enamus;0.4508
leidnud;0.4505
teksti;0.4505
Originaalis;0.4504
Temaatikaga;0.4497
galeriis;0.4497
teemad;0.4491
meele;0.4488
Marcolaiendiale;0.4475
ste;0.4471
ütlen;0.447
aasta;0.4464
teosel;0.4463
eestikunst;0.4458
esindatud;0.4458
tegelasi;0.4456
ulatasin;0.4455
saatsin;0.4446
Tänane;0.4446
ütleb;0.4439
intervjueerima;0.4436
räägime;0.4435
saapa;0.4431
mõnevõrra;0.4429
Kunstiakadeemias;0.4425
eelnevalt;0.4423
esitab;0.4423
kujundaja;0.4419
päeval;0.4411
ajal;0.4403
võttis;0.4394
vaadeldakse;0.4389
stuudios;0.4388
nimetatud;0.4387
arutluse;0.4384
huvitavam;0.4377
elanud;0.4376
öelda;0.4376
kogemusi;0.4373
õieke;0.4371
esimest;0.4368
tähenduslik;0.4357
tellisin;0.4357
tervikuna;0.4356
kommentaare;0.4354
Kes;0.4354
Ketavaid;0.4347
tähele;0.4346
räägivad;0.4346
mõttes;0.4343
vaidleb;0.4342
näete;0.4328
ideede;0.4326
arvatud;0.4325
mäleta;0.4311
dokumentaalselt;0.4311
nimetan;0.4308
röökivaid;0.4302
paljudele;0.4295
kujunenud;0.4293
aastasest;0.4293
mõttekam;0.4291
töötsensuurist;0.4288
viidi;0.4284
tahtsid;0.4281
populaarne;0.4277
teatava;0.427
kuulame;0.4264
Kuule;0.4259
näinud;0.4257
Marco;0.4252
meedias;0.4208
uudisnupp;0.4201
hüüdis;0.42
Praegu;0.4171
vaatasime;0.4162
sündmusi;0.4097
figuuridega;0.4075
