keyphrase;score
saar;0.33
liikmesriik;0.296
viskama;0.2828
Saar;0.2807
euro;0.2782
miljon;0.268
päevik;0.2664
möönma;0.2649
aastakõna;0.2643
aasta;0.2643
sajandik;0.2606
kaaluma;0.2594
väljapressimine;0.2556
eelarveraamistik;0.2555
kuus;0.2555
õhtu;0.2527
kultuuriminister;0.2517
lisama;0.2512
eelarve;0.248
esitama;0.248
sirp;0.2478
suur;0.2465
suunama;0.2444
värav;0.2436
sajand;0.2421
kuu;0.2421
Andrus;0.242
rääkima;0.241
parlament;0.2387
esitamine;0.2377
lükkama;0.2377
sotsiaalministeerium;0.237
arutama;0.2358
kirjutama;0.2357
riigieelarve;0.2355
ettekanne;0.2339
arvama;0.2339
kandma;0.2337
paber;0.2333
erle;0.233
mõõde;0.233
vahend;0.2321
ajakirjanik;0.2319
plaan;0.2315
liige;0.2311
kujundama;0.2309
näitama;0.2303
tõmmas;0.2296
kunstisündmus;0.2293
aruanne;0.2283
ministeerium;0.2283
väljend;0.228
sajune;0.2272
vara;0.2269
õhumass;0.2268
ümbrik;0.2266
sakslane;0.2256
Euroopa;0.2254
mõte;0.2243
800000;0.2241
austerlane;0.2239
viimane;0.2239
kehtima;0.2232
üksik;0.2229
paljastama;0.2229
rannik;0.2225
prantslane;0.2219
Sõerd;0.2217
väljaanne;0.2216
külg;0.2215
rahandusminister;0.2215
pank;0.2213
lõhkiajamine;0.2209
piisk;0.2207
dokument;0.22
kaalukas;0.2199
peaminister;0.2194
näoko;0.2188
ilus;0.2187
abikaasa;0.2179
saatma;0.2172
number;0.217
mäesuusataja;0.2169
nägema;0.2167
ost;0.2166
fiskaalpoliitika;0.2164
ansip;0.2159
mullu;0.2156
berenson;0.2155
kultuurileht;0.2154
tulevane;0.2144
esimees;0.2142
näitus;0.2133
arutelu;0.2133
astuma;0.2129
segama;0.2114
jätma;0.2114
karul;0.2109
kultuuripoliitikas;0.2107
tähendama;0.2103
päevakada;0.2099
Ida-Euroopa;0.2098
muuseum;0.2096
meetrine;0.2096
hiljem;0.2096
risto;0.2086
kestma;0.2081
ratsutama;0.2081
sisaldama;0.2076
kammer;0.2072
ruum;0.2071
jaotamine;0.2067
brexit;0.2063
sisesta;0.2063
inimene;0.2058
jää;0.2057
sekund;0.2051
muusika;0.2041
nõrk;0.2041
erisus;0.2039
alus;0.2036
vilniuks;0.2025
ilusti;0.2016
esmaspäev;0.201
tänane;0.2008
kuulmine;0.1997
pidulik;0.1989
kond;0.1984
ring;0.1978
episoo;0.1977
hirve;0.1975
maht;0.1972
siduma;0.1969
dollar;0.1968
Indrek;0.1967
una;0.1966
punkt;0.1962
raha;0.1955
pruuns;0.1953
miinus;0.1941
rahvusvaheline;0.1936
vanem;0.1934
aitama;0.1934
likvideerima;0.1931
kelder;0.1928
asetäitja;0.1926
arengukava;0.1916
andmine;0.1915
ootama;0.1913
nukk;0.19
rahvuskongress;0.1892
Sirje;0.1888
büroo;0.1885
kunstnik;0.1881
alampiir;0.1877
pilt;0.1873
välisuudis;0.1871
2030;0.1866
proovima;0.1865
marg;0.1864
pehmendama;0.1855
ühisdeklaratsioon;0.1845
isif;0.1844
kulutus;0.1843
mäletama;0.1834
ameeriklane;0.1824
ajalooline;0.1821
värk;0.1815
palu;0.1812
kraad;0.1808
sotšis;0.1803
sünoptik;0.1795
uks;0.1786
lisandväärtus;0.1781
salakava;0.1768
ukraina;0.1765
uurimistöö;0.1755
homse;0.1751
spordisõnum;0.175
lihts;0.1748
pikkune;0.1734
Piret;0.1732
pronks;0.1731
odessa;0.1728
hubert;0.1728
võrgustik;0.1703
amet;0.1703
territoorium;0.1694
kuberner;0.1693
andv;0.1686
raketisüsteem;0.1656
koalitsioonipartner;0.1634
Hannes;0.1629
rahapesuskandaal;0.1625
põhiprobleem;0.1536
kapitalikomisjon;0.1489
maryland;0.1489
laenuintress;0.1448
;0.1401
NSA;0.1342
