EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Fula määrsus;räägib pulmadest;Tuleme Tallinnas;veini kirsisiirupit;See retsept;abiellutakse kabi;meelde kihluse;Tallinnas pulmade;16 sajandil
semis Russow;küsisite pulm;keskaegses Tallinnas;seitsmeteistkümnes sajand;võib-olla null;pulmalõik nimelt;rääkinud tollaste;Läänemaal pulmas;Põhja-Eestist külalisi
vastuvõtt Jürstlik;Palju kuld-;parajasti Tallinnas;Tallinnas pulmade;teab base;pulmas juhe;krussav ütleb;pidudest pulmadest;Rakverest lausa
Iivuashenkelberg naisevõtt;pulbadele seotud;Tallinnas pulmade;kuulsat Kirjandusteost;tall no;pulmapidude ütelnud;kirsisiirupit Siis;pulmadest räägib;ühiskonnas väga-väga
männifuuseni Hans;tähendab pulmas;Tallinnas suurt;rääkinud segaselt;tall lendlev;pulmaaega abiellumisaegu;kullatud martsipani;kõigesti pulmapidamises;küsida võib-olla
reglementeeritud Fula;esineb Tallinna;Liivimaal pulma;kolmeteistaastase tütrega;head veini;pulmi keskpulma;sadadest sadadest;Pulmad täpselt;mõisast natukene
Münchauseni See;arveid Me;no Tallinnas;Salitist müüdi;kujutan programm;pulme räägitakse;Põldsam ütles;Liivimaal pulma;abielu nii-öelda
sõba ülasõba;Kriivan Ja;pulmi päeval;tuleneb peegeldage;kaks 0;pulmas pulma;maanurga hõis;tähendab pulmas;võib-olla mõttega
base 1000;räägitakse Russowei;pulme räägitakse;küpsetati vürtsidega;tegelikult maksimum;pulmamärkused panevadki;paari juhtus;pulmadest pidudest;1649 jutluseraamatus
Darlites 2000;suure maa-ala;Tänases saates;Põldsami raamatust;full Aga;pulm leitaks;päevast kuuldud;juhtus pulmas;võib-olla 1600
jälle uus;esitantsimine tähendab;pulmadesse pidudes;Harjumaa-aadlik Teide;lendlev näiteks;võõras Pulmad;Tänases saates;pulmadest täitaks;perekond võib-olla
hiljem Magnus;soust Ja;siinset pulme;Lott üleüldse;pull Eks;juhtus pulmas;ütles teada;pulma tegelikult;seitsmeteistkümnendal sajandil
