EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
Pennaal trial;nii-öelda demokratiseerima;teema Maria-Kristiina;tegelikult Sirje;defineerima defineerima;vestlus roll;sõnavõtt kriitik;kunstnik vestlusring;mõiste mõtlema
lahti asi;kunstimuuseum mõte;ajaloolane kunstnik;üheskoos korraldama;subjekt objekt;naine publik;suurem ideoloogia;Maria-Kristiina rubriik;nii-öelda sarnaselt
hüvi kunstnik;rubriik kõneloeng;eraldi rida;tekitama resonants;samane relational;Maria-Kristiina alustama;surnud kommunikatsioon;nii-öelda nii-öelda;mõtlema üht-teist
mõiste tekkimine;lööma kaardipakk;sündima täna;kunstnik kuraatorivaheline;hull asi;esimene vaataja;publik avalik;akadeemia kriitika;põhimõtteliselt võib-olla
ideoloogiline ideoloogiline;ühesõnaga proportsioon;väike objekt;liit president;funktsioon eksisteerima;ütlema Marko;suhteliselt sekundaarne;Saaremaa biennaal;kõige-kõige keerulisem
ebaproportsionaalsed ootus;õigus õigus;laev jätma;kunst London;uus diskursus;raadiokuulaja raadiokuulaja;postmodernism Kati;definitsioon kunstimuuseum;võimalik tegelikult
vägivald allikas;sotsiaalselt grupp;kirjutama bakalaureusetötö;moto müülija;objekt tinglikult;postmodernism Kati;keeleline paapel;Ida kõneleja;kindlasti rääkima
võimus Dimensioon;efektne tegelane;koer üldine;logo kasutama;realist rong;žürii näitus;vestlusring sõber;puudumine kuraator;kunstimuuseum EKM-süsteem
avalikkus käsitlus;tegevus toimuma;vastastikune kommunikatsioon;komisjon otsustama;sisa interstanding;mõte paradoks;laulma tegelikult;problemaatiline Sven-Olof;Eesti varem
aupaiste järjest;aasta lõpuks;Euroopa Kesk-Euroopa;prantsuse revolutsioon;andma amplifeer;ütlema valima;tolleaegne ajakirjandus;institutsionaalne institutsionaalne;EKM-süsteem omama
