keyphrase;score
Päevakaja;0.8452
kooliturvalisuse;0.8339
Praegu;0.8324
koolitulistamised;0.8317
tänasest;0.8308
koolitulistamisi;0.8302
Tänased;0.8299
lõpuks;0.8273
Sellele;0.8272
Nüüd;0.8265
Tänane;0.8258
Neljapäeval;0.8255
Soomes;0.8251
koolitulistamist;0.8249
Eestisse;0.8242
viimane;0.824
Päeva;0.8231
täna;0.8226
sündmustest;0.8224
veerandfinaalseeria;0.8213
toimuvatel;0.821
koolidele;0.8209
Kuressaares;0.8205
koolile;0.8204
toimuva;0.8202
koolides;0.8199
Tugiisikute;0.8199
viimasel;0.8198
Koolitöös;0.8198
Aitäh;0.8196
Kuigi;0.8188
kuueteist-;0.8188
kahjuks;0.8187
ähvarduskirju;0.8184
lõpp;0.8184
Õunmaa;0.8184
lahenda;0.8183
maailmast;0.8183
Euroopas;0.8181
koolis;0.8181
teemal;0.818
öelda;0.8179
Täname;0.8174
Tõnu;0.8174
olukord;0.8173
Sellel;0.817
Ähvardusi;0.8169
olukordi;0.8167
aprillikuusse;0.8166
Ühe;0.8165
tegelikult;0.8164
toimunud;0.8162
Pärast;0.8161
õhurünnakutes;0.8161
näiteks;0.8159
teatas;0.8158
neljandas;0.8157
endiselt;0.8155
Tegelikult;0.8152
neljanda;0.8149
maailma;0.8149
tulirelvadega;0.8148
õhurünnakute;0.8146
Eesti;0.8146
juhtuski;0.8145
hästi;0.8144
teatasid;0.8141
nädala;0.8139
islamistidega;0.8138
ütles;0.8137
päeva;0.8133
Euroopa;0.8131
koolipidaja;0.813
räägib;0.8129
kooli;0.8127
Väänamine;0.8126
tahaks;0.8126
tegemist;0.8124
väljalase;0.8121
kokkuvõtte;0.8119
aastast;0.8119
tänane;0.8116
Tuleviku;0.8115
kremli-meelsed;0.8114
Vilgatsi;0.8113
Finaalseerias;0.8112
väärtuskriisi;0.8112
käinud;0.8111
koolid;0.8109
jällegi;0.8108
Julgeolekunõukogu;0.8107
täpselt;0.8107
tugiisiku;0.8106
mõtlesime;0.8105
alguses;0.8103
kättemaks;0.8102
hädasi;0.8102
näidata;0.8101
jõudnud;0.81
ohvriterohkeim;0.81
sõnumeid;0.81
nii-öelda;0.81
politseiga;0.8099
Siim;0.8099
Ülele;0.8099
presidendi;0.8099
nelja;0.8099
Rünnakarissa;0.8098
Ülikooli;0.8098
haridus-;0.8096
rünnakute;0.8095
õhtust;0.8095
kaasa;0.8094
tähelepanu;0.8093
võtnud;0.8093
Taavi;0.8093
Karjatse;0.8092
sõnul;0.8092
kodus;0.8092
kindlasti;0.8091
konfliktipiirkonnast;0.8091
tänavuse;0.809
lõppema;0.809
tagasiside;0.8089
tunnid;0.8087
Küsimusele;0.8085
Kui;0.8084
täis;0.8082
tundub;0.8081
Süüria;0.8079
rünnakuga;0.8079
Rünnakus;0.8079
üheksa;0.8078
löönud;0.8076
turvalisus;0.8074
saatnud;0.8073
õpilastele;0.8072
hukkunud;0.8071
jääb;0.807
hetkel;0.8069
inimesed;0.8068
Tallinnas;0.8067
vägivallavormis;0.8067
suudame;0.8067
Kohaliku;0.8065
käis;0.8065
viis;0.8065
uuemaid;0.8063
Lõssenko;0.8062
keenialast;0.8062
ärakest;0.8062
võtab;0.8062
kinni;0.8059
kohtadest;0.8059
Meeldiva;0.8058
ülikoolile;0.8058
millegipärast;0.8057
võttis;0.8057
rääkis;0.8056
Soome;0.8056
Pärnus;0.8056
päev;0.8055
kõikjal;0.8055
üldse;0.8054
kaheksani;0.8054
näitab;0.8054
snaipripüssiohvrite;0.8054
Tiit;0.8053
turvalisuse;0.8052
suuda;0.8052
terroristid;0.8049
eeskujul;0.8048
riigis;0.8048
ilmselt;0.8047
Arenseerimine;0.8046
arvamus;0.8046
õpetaja;0.8045
Hindpere;0.8044
inimest;0.8044
ajal;0.8043
spordiuudised;0.8043
Kõivu;0.8043
algus;0.8043
Viljandi;0.8043
jätta;0.8043
Tugevdatakse;0.8043
lugu;0.8043
välgukiirusel;0.8042
meeldib;0.8042
päeval;0.8042
aprilli;0.8041
Soomukid;0.8041
alguse;0.804
inimesi;0.804
esimese;0.804
Somaaliasse;0.804
Jõhvi;0.804
Jõemaa;0.8039
kuulamast;0.8039
Võitjate;0.8038
