EstBERT;est-roberta;LaBSE;bertMulti;distilbertMulti;MiniLM_multi;MiniLM-L12_multi;multi_e5;xml_roberta
;sõnaloome;keeleoskusele;tähendab;;eestikeelne;keelenõustaja;Keelesõnumi;võimalikki
põhitähendus;Räägime;keelesõnumile;ülejääkide;hindate;eestlastel;eestlastel;Soomlasena;avalik-õiguslik
keelevõistluses;väliskohakäändeid;keelesõnum;välismaalasel;public;eesti;eestikeelne;keeletoimetajate;väljendavad
keelesõnum;keelehooldeprotsessi;kuulamist;välismaalastele;head;keelenõustaja;keelepruugis;rääkima;eesti
helirežissöör;Kas;keeletehnoloogia;nelja-aastase;termini;soomekeelseid;keelevõistluses;sõnavõistlusest;miskipärast
keelepäraselt;keeletehnoloogia;Lääne-Eestis;Võlaõigusliku;termin;tõlkijana;keeleoskusele;keelesõnumile;viis
põhimõtete;Eestisse;kuulama;tegelenud;roll;keelesõnumile;keelesõnumile;keelevõistluses;Rain
sõnatuletus;Sild;keelepruugis;tuletispakkumine;vorm;Lääne-Eestis;keelesõnum;öelda;See
filoloogidiplomit;Meie;keeltor;asjatundlikuma;vastavalt;keeleoskusele;eesti;Kuidas;avalik-õigusliku
Keelesõnumi;Kui;keelevõistluses;Mine-tuletised;verbidest;Eestisse;sõnamänguga;keelenõustaja;võib-olla
mainstream;ühiskonnas;Eestis;inglisekeelsete;soon;keelevõistluses;sõnavuses;Sõnaga;presidendi
suguluskeelesugulus;loll;elektron;arhailise;sidemed;keelt;keelealane;Eestisse;kolovendaja
vabamõtlemine;roll;keelest;saatis;vorme;Eesti;tõlkijana;sõna-;Rootsis
lõpparuandest;sõna-;keelega;võõrsõnalembesemat;probleem;keeles;Lääne-Eestis;peakeelekorraldaja;ongi
Vabaühing;Aga;Soomes;teisiga;tähendab;keelest;kirjakeel;ütleb;kolme
